timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601549499036,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549499043,30,гостевая,200,,sendComment 1-1,text,true,,37542,297,1,1,http://localhost:8080/service/guestbook,29,0,0
1601549499073,49,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,37915,971,1,1,null,0,0,0
1601549499073,23,комментарий,200,,sendComment 1-1,text,true,,274,674,1,1,"http://localhost:8080/service/guestbook?user=ИБРАЭ&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",23,0,0
1601549499096,26,комментарий,200,,sendComment 1-1,text,true,,37641,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549499122,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,476,0,1,1,null,0,0,0
1601549499124,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,167,0
1601549499291,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549499298,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549499299,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549499307,31,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,41753,690,1,1,null,0,2,0
1601549499308,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549499315,25,гостевая,200,,sendComment 1-1,text,true,,37641,297,1,1,http://localhost:8080/service/guestbook,24,0,0
1601549499340,33,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,37990,899,1,1,null,0,0,0
1601549499340,4,комментарий,200,,sendComment 1-1,text,true,,274,602,1,1,http://localhost:8080/service/guestbook?user=ТрансКредитБанк&text=Отличные%20ребята.,4,0,0
1601549499344,29,комментарий,200,,sendComment 1-1,text,true,,37716,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549499374,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,482,0,1,1,null,0,0,0
1601549499375,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549499375,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549499383,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549499383,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549499389,35,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,41828,690,1,1,null,0,1,0
1601549499390,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549499399,26,гостевая,200,,sendComment 1-1,text,true,,37716,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549499425,29,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38078,936,1,1,null,0,1,0
1601549499425,3,комментарий,200,,sendComment 1-1,text,true,,274,639,1,1,http://localhost:8080/service/guestbook?user=Альфа-Банк&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549499429,26,комментарий,200,,sendComment 1-1,text,true,,37804,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549499455,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,480,0,1,1,null,0,0,0
1601549499458,11,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22686,334,1,1,null,0,167,0
1601549499625,11,вход,200,,sendComment 1-1,text,true,,22686,334,1,1,http://localhost:8080/,11,0,0
1601549499636,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,1
1601549499637,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,1
1601549499647,38,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,41916,690,1,1,null,0,2,0
1601549499648,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549499656,30,гостевая,200,,sendComment 1-1,text,true,,37804,297,1,1,http://localhost:8080/service/guestbook,30,0,0
1601549499687,48,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38122,806,1,1,null,0,1,0
1601549499687,22,комментарий,200,,sendComment 1-1,text,true,,274,509,1,1,http://localhost:8080/service/guestbook?user=Мегафон&text=Спасибо!,22,0,0
1601549499709,26,комментарий,200,,sendComment 1-1,text,true,,37848,297,1,1,http://localhost:8080/service/guestbook,26,0,0
1601549499736,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,450,0,1,1,null,0,0,0
1601549499737,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549499738,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549499745,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549499746,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549499756,38,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,41960,690,1,1,null,0,0,0
1601549499756,11,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,11,0,0
1601549499767,27,гостевая,200,,sendComment 1-1,text,true,,37848,297,1,1,http://localhost:8080/service/guestbook,26,0,0
1601549499794,28,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38226,986,1,1,null,0,2,0
1601549499794,3,комментарий,200,,sendComment 1-1,text,true,,274,689,1,1,"http://localhost:8080/service/guestbook?user=МТС%20Банк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",3,0,0
1601549499798,25,комментарий,200,,sendComment 1-1,text,true,,37952,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549499824,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,485,0,1,1,null,0,0,0
1601549499826,10,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,167,0
1601549499993,10,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549500003,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549500003,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549500011,34,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42064,690,1,1,null,0,0,0
1601549500011,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549500019,26,гостевая,200,,sendComment 1-1,text,true,,37952,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549500045,34,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38285,851,1,1,null,0,1,0
1601549500045,3,комментарий,200,,sendComment 1-1,text,true,,274,554,1,1,http://localhost:8080/service/guestbook?user=Спутник&text=Отличные%20ребята.,3,0,0
1601549500049,31,комментарий,200,,sendComment 1-1,text,true,,38011,297,1,1,http://localhost:8080/service/guestbook,30,0,0
1601549500080,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,458,0,1,1,null,0,0,0
1601549500082,11,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549500082,11,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,10,0,0
1601549500093,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549500093,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549500104,51,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42123,690,1,1,null,0,2,0
1601549500104,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549500114,42,гостевая,200,,sendComment 1-1,text,true,,38011,297,1,1,http://localhost:8080/service/guestbook,42,0,0
1601549500157,28,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38360,899,1,1,null,0,2,0
1601549500157,3,комментарий,200,,sendComment 1-1,text,true,,274,602,1,1,http://localhost:8080/service/guestbook?user=МТС&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549500161,25,комментарий,200,,sendComment 1-1,text,true,,38086,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549500187,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,459,0,1,1,null,0,0,0
1601549500190,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549500190,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549500197,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549500197,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549500204,34,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42198,690,1,1,null,0,0,0
1601549500204,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549500212,26,гостевая,200,,sendComment 1-1,text,true,,38086,297,1,1,http://localhost:8080/service/guestbook,26,0,0
1601549500238,30,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38400,794,1,1,null,0,1,0
1601549500238,4,комментарий,200,,sendComment 1-1,text,true,,274,497,1,1,http://localhost:8080/service/guestbook?user=ИБРАЭ&text=Спасибо!,4,0,0
1601549500242,26,комментарий,200,,sendComment 1-1,text,true,,38126,297,1,1,http://localhost:8080/service/guestbook,26,0,0
1601549500269,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,444,0,1,1,null,0,0,0
1601549500270,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,167,0
1601549500437,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549500446,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549500446,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549500456,37,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42238,690,1,1,null,0,1,0
1601549500457,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549500466,28,гостевая,200,,sendComment 1-1,text,true,,38126,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549500495,43,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38505,989,1,1,null,0,1,0
1601549500495,3,комментарий,200,,sendComment 1-1,text,true,,274,692,1,1,"http://localhost:8080/service/guestbook?user=Сбербанк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",3,0,0
1601549500498,40,комментарий,200,,sendComment 1-1,text,true,,38231,297,1,1,http://localhost:8080/service/guestbook,39,0,0
1601549500539,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,485,0,1,1,null,0,0,0
1601549500540,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549500540,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549500548,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,2,0
1601549500549,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549500556,56,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42343,690,1,1,null,0,1,0
1601549500556,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549500565,48,гостевая,200,,sendComment 1-1,text,true,,38231,297,1,1,http://localhost:8080/service/guestbook,47,0,0
1601549500613,30,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38572,875,1,1,null,0,2,0
1601549500614,3,комментарий,200,,sendComment 1-1,text,true,,274,578,1,1,http://localhost:8080/service/guestbook?user=Газпромбанк&text=Отличные%20ребята.,3,0,0
1601549500617,27,комментарий,200,,sendComment 1-1,text,true,,38298,297,1,1,http://localhost:8080/service/guestbook,27,0,0
1601549500645,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,470,0,1,1,null,0,0,0
1601549500646,6,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,168,0
1601549500813,6,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549500820,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549500820,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549500827,32,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42410,690,1,1,null,0,1,0
1601549500827,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549500833,26,гостевая,200,,sendComment 1-1,text,true,,38298,297,1,1,http://localhost:8080/service/guestbook,26,0,0
1601549500860,28,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38649,905,1,1,null,0,1,0
1601549500860,3,комментарий,200,,sendComment 1-1,text,true,,274,608,1,1,http://localhost:8080/service/guestbook?user=БОЛЬ&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549500863,25,комментарий,200,,sendComment 1-1,text,true,,38375,297,1,1,http://localhost:8080/service/guestbook,25,0,0
1601549500889,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,462,0,1,1,null,0,0,0
1601549500891,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549500891,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549500900,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549500900,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549500908,36,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42487,690,1,1,null,0,0,0
1601549500908,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549500916,28,гостевая,200,,sendComment 1-1,text,true,,38375,297,1,1,http://localhost:8080/service/guestbook,27,0,0
1601549500944,38,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38708,851,1,1,null,0,0,0
1601549500944,4,комментарий,200,,sendComment 1-1,text,true,,274,554,1,1,http://localhost:8080/service/guestbook?user=Ренессанс%20Жизнь&text=Спасибо!,4,0,0
1601549500948,34,комментарий,200,,sendComment 1-1,text,true,,38434,297,1,1,http://localhost:8080/service/guestbook,33,0,0
1601549500983,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,474,0,1,1,null,0,0,0
1601549500984,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,167,0
1601549501151,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549501158,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549501158,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549501167,56,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42546,690,1,1,null,0,1,0
1601549501168,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549501176,48,гостевая,200,,sendComment 1-1,text,true,,38434,297,1,1,http://localhost:8080/service/guestbook,48,0,0
1601549501224,31,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38811,983,1,1,null,0,2,0
1601549501225,3,комментарий,200,,sendComment 1-1,text,true,,274,686,1,1,"http://localhost:8080/service/guestbook?user=Мегафон&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",3,0,0
1601549501228,28,комментарий,200,,sendComment 1-1,text,true,,38537,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549501257,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,482,0,1,1,null,0,0,0
1601549501259,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549501259,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549501267,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549501267,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549501275,36,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42649,690,1,1,null,0,0,0
1601549501275,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549501282,29,гостевая,200,,sendComment 1-1,text,true,,38537,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549501311,31,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38862,815,1,1,null,0,2,0
1601549501311,3,комментарий,200,,sendComment 1-1,text,true,,274,518,1,1,http://localhost:8080/service/guestbook?user=Sanofi&text=Отличные%20ребята.,3,0,0
1601549501315,28,комментарий,200,,sendComment 1-1,text,true,,38588,297,1,1,http://localhost:8080/service/guestbook,27,0,0
1601549501344,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,455,0,1,1,null,0,0,0
1601549501345,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549501346,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549501354,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549501354,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549501362,38,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42700,690,1,1,null,0,2,0
1601549501362,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549501372,29,гостевая,200,,sendComment 1-1,text,true,,38588,297,1,1,http://localhost:8080/service/guestbook,29,0,0
1601549501402,34,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38947,929,1,1,null,0,2,0
1601549501402,3,комментарий,200,,sendComment 1-1,text,true,,274,632,1,1,http://localhost:8080/service/guestbook?user=Сбербанк&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549501406,31,комментарий,200,,sendComment 1-1,text,true,,38673,297,1,1,http://localhost:8080/service/guestbook,31,0,0
1601549501438,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,474,0,1,1,null,0,0,0
1601549501441,11,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,167,0
1601549501608,11,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,11,0,0
1601549501619,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549501620,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549501628,55,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42785,690,1,1,null,0,2,0
1601549501628,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549501635,49,гостевая,200,,sendComment 1-1,text,true,,38673,297,1,1,http://localhost:8080/service/guestbook,49,0,0
1601549501685,31,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,38987,794,1,1,null,0,1,0
1601549501685,3,комментарий,200,,sendComment 1-1,text,true,,274,497,1,1,http://localhost:8080/service/guestbook?user=ИБРАЭ&text=Спасибо!,3,0,0
1601549501688,28,комментарий,200,,sendComment 1-1,text,true,,38713,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549501717,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,444,0,1,1,null,0,0,0
1601549501718,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,2,0
1601549501719,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549501728,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549501728,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549501738,33,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42825,690,1,1,null,0,2,0
1601549501739,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549501747,26,гостевая,200,,sendComment 1-1,text,true,,38713,297,1,1,http://localhost:8080/service/guestbook,26,0,0
1601549501773,31,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,39082,959,1,1,null,0,1,0
1601549501774,3,комментарий,200,,sendComment 1-1,text,true,,274,662,1,1,"http://localhost:8080/service/guestbook?user=МТС&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",3,0,0
1601549501777,28,комментарий,200,,sendComment 1-1,text,true,,38808,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549501806,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,470,0,1,1,null,0,0,0
1601549501807,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,167,0
1601549501974,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549501982,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549501982,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549501988,43,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,42920,690,1,1,null,0,1,0
1601549501988,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549501997,35,гостевая,200,,sendComment 1-1,text,true,,38808,297,1,1,http://localhost:8080/service/guestbook,34,0,0
1601549502032,45,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,39177,959,1,1,null,0,1,0
1601549502032,18,комментарий,200,,sendComment 1-1,text,true,,274,662,1,1,http://localhost:8080/service/guestbook?user=Хоум%20Кредит%20энд%20Финанс%20Банк&text=Отличные%20ребята.,18,0,0
1601549502050,27,комментарий,200,,sendComment 1-1,text,true,,38903,297,1,1,http://localhost:8080/service/guestbook,27,0,0
1601549502078,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,518,0,1,1,null,0,0,0
1601549502080,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549502080,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549502090,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549502090,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549502100,34,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,43015,690,1,1,null,0,1,0
1601549502100,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549502108,27,гостевая,200,,sendComment 1-1,text,true,,38903,297,1,1,http://localhost:8080/service/guestbook,27,0,0
1601549502136,32,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,39260,923,1,1,null,0,2,0
1601549502136,4,комментарий,200,,sendComment 1-1,text,true,,274,626,1,1,http://localhost:8080/service/guestbook?user=Спутник&text=Благодарю%20за%20отличную%20работу!,4,0,0
1601549502141,28,комментарий,200,,sendComment 1-1,text,true,,38986,297,1,1,http://localhost:8080/service/guestbook,28,0,0
1601549502170,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,471,0,1,1,null,0,0,0
1601549502172,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,2,0
1601549502173,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549502182,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549502182,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549502191,36,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,43098,690,1,1,null,0,1,0
1601549502191,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549502201,27,гостевая,200,,sendComment 1-1,text,true,,38986,297,1,1,http://localhost:8080/service/guestbook,27,0,0
1601549502228,33,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,39315,782,1,1,null,0,1,1
1601549502229,3,комментарий,200,,sendComment 1-1,text,true,,293,485,1,1,http://localhost:8080/service/guestbook?user=МТС&text=Спасибо!,3,0,0
1601549502232,30,комментарий,200,,sendComment 1-1,text,true,,39022,297,1,1,http://localhost:8080/service/guestbook,28,0,1
1601549502262,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,438,0,1,1,null,0,0,0
